1.481398165220000000e+12,1.255243659019470215e+00,-1.966008394956588745e-01,2.816930115222930908e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165224000000e+12,1.208596110343933105e+00,-1.760082542896270752e-01,2.794725298881530762e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165227000000e+12,1.165982007980346680e+00,-1.618456095457077026e-01,2.770121097564697266e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165235000000e+12,1.129355549812316895e+00,-1.420660465955734253e-01,2.739830315113067627e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165292000000e+12,1.101250529289245605e+00,-1.198241338133811951e-01,2.681494057178497314e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165301000000e+12,1.075663685798645020e+00,-1.060065850615501404e-01,2.575882971286773682e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165315000000e+12,1.042617678642272949e+00,-9.532035142183303833e-02,2.428599148988723755e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165318000000e+12,1.012486934661865234e+00,-8.963930606842041016e-02,2.284689843654632568e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165323000000e+12,9.969879388809204102e-01,-1.016499474644660950e-01,2.198334932327270508e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165362000000e+12,9.901135563850402832e-01,-1.362507641315460205e-01,2.199149876832962036e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165378000000e+12,9.864880442619323730e-01,-1.796633750200271606e-01,2.275963276624679565e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165386000000e+12,9.842907190322875977e-01,-2.107056826353073120e-01,2.359355241060256958e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165393000000e+12,9.924964904785156250e-01,-2.197240293025970459e-01,2.377635836601257324e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165393000000e+12,1.020296216011047363e+00,-2.104461342096328735e-01,2.321263998746871948e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165432000000e+12,1.058844327926635742e+00,-1.962026506662368774e-01,2.216088175773620605e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165436000000e+12,1.109188437461853027e+00,-1.917230188846588135e-01,2.027296423912048340e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165436000000e+12,1.175813674926757812e+00,-1.989294141530990601e-01,1.792222261428833008e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165502000000e+12,1.249775886535644531e+00,-2.122953832149505615e-01,1.730464696884155273e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165506000000e+12,1.309790015220642090e+00,-2.345424592494964600e-01,1.979053467512130737e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165506000000e+12,1.330465674400329590e+00,-2.607587873935699463e-01,2.393189519643783569e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165513000000e+12,1.311640501022338867e+00,-2.761904299259185791e-01,2.680995166301727295e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165574000000e+12,1.270611166954040527e+00,-2.769840955734252930e-01,2.697109878063201904e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165574000000e+12,1.227995038032531738e+00,-2.709268629550933838e-01,2.534740567207336426e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165584000000e+12,1.200937271118164062e+00,-2.650958597660064697e-01,2.348456978797912598e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165589000000e+12,1.190419793128967285e+00,-2.575443685054779053e-01,2.222057133913040161e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165589000000e+12,1.189157009124755859e+00,-2.457418888807296753e-01,2.182685583829879761e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165641000000e+12,1.192595124244689941e+00,-2.364177256822586060e-01,2.166696041822433472e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165645000000e+12,1.190801620483398438e+00,-2.427078485488891602e-01,2.059071362018585205e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165648000000e+12,1.171731948852539062e+00,-2.671559751033782959e-01,1.870010048151016235e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165652000000e+12,1.129515886306762695e+00,-2.959698140621185303e-01,1.701159626245498657e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165666000000e+12,1.059957146644592285e+00,-3.154286444187164307e-01,1.610837727785110474e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165712000000e+12,9.792214035987854004e-01,-3.189090490341186523e-01,1.599892228841781616e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165719000000e+12,9.112728834152221680e-01,-3.076358139514923096e-01,1.591822206974029541e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165737000000e+12,8.637778162956237793e-01,-2.921832501888275146e-01,1.490676254034042358e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165741000000e+12,8.387982845306396484e-01,-2.834790945053100586e-01,1.334331482648849487e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165781000000e+12,8.269137144088745117e-01,-2.848013639450073242e-01,1.320133805274963379e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165784000000e+12,8.178099393844604492e-01,-2.938928008079528809e-01,1.543090343475341797e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165799000000e+12,8.163601160049438477e-01,-3.055957257747650146e-01,1.776090413331985474e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165802000000e+12,8.313940167427062988e-01,-3.176342844963073730e-01,1.734424978494644165e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165852000000e+12,8.601906299591064453e-01,-3.315127789974212646e-01,1.476819664239883423e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165858000000e+12,8.893567919731140137e-01,-3.459210097789764404e-01,1.287019252777099609e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165864000000e+12,9.112423658370971680e-01,-3.559409677982330322e-01,1.232411339879035950e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165869000000e+12,9.252413511276245117e-01,-3.591765463352203369e-01,1.136651337146759033e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165921000000e+12,9.346963763236999512e-01,-3.584969639778137207e-01,9.002117812633514404e-02,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165925000000e+12,9.444083571434020996e-01,-3.590908944606781006e-01,6.055521965026855469e-02,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165928000000e+12,9.488600492477416992e-01,-3.624494075775146484e-01,4.083154723048210144e-02,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165928000000e+12,9.386337399482727051e-01,-3.639221191406250000e-01,3.887475281953811646e-02,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165949000000e+12,9.144719839096069336e-01,-3.586118519306182861e-01,4.924433305859565735e-02,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165991000000e+12,8.817146420478820801e-01,-3.455809354782104492e-01,6.425741314888000488e-02,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398165991000000e+12,8.515561819076538086e-01,-3.320243954658508301e-01,7.666159421205520630e-02,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166007000000e+12,8.389819860458374023e-01,-3.286936879158020020e-01,8.840497583150863647e-02,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166023000000e+12,8.650483489036560059e-01,-3.344092965126037598e-01,1.253983378410339355e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166023000000e+12,9.413151144981384277e-01,-3.403190374374389648e-01,1.966783702373504639e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166062000000e+12,1.063741326332092285e+00,-3.589580357074737549e-01,2.793455123901367188e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166065000000e+12,1.221406340599060059e+00,-4.183618128299713135e-01,3.554729223251342773e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166065000000e+12,1.359055995941162109e+00,-5.097261667251586914e-01,4.020486474037170410e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166081000000e+12,1.409267187118530273e+00,-5.981938242912292480e-01,4.036738276481628418e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166132000000e+12,1.374417424201965332e+00,-6.595680713653564453e-01,3.764231503009796143e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166138000000e+12,1.322059392929077148e+00,-6.673119068145751953e-01,3.459273874759674072e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166145000000e+12,1.316345930099487305e+00,-5.937205553054809570e-01,3.247705698013305664e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166150000000e+12,1.360531449317932129e+00,-4.530247151851654053e-01,3.120099008083343506e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166201000000e+12,1.415448546409606934e+00,-3.223027884960174561e-01,3.054139018058776855e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166205000000e+12,1.462472319602966309e+00,-2.587748467922210693e-01,3.027351498603820801e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166220000000e+12,1.498207211494445801e+00,-2.590007781982421875e-01,3.041845858097076416e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166223000000e+12,1.514459609985351562e+00,-2.968625724315643311e-01,3.109715878963470459e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166230000000e+12,1.510113358497619629e+00,-3.371048271656036377e-01,3.170264363288879395e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166272000000e+12,1.487650752067565918e+00,-3.561303019523620605e-01,3.181080222129821777e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166276000000e+12,1.452067494392395020e+00,-3.419995605945587158e-01,3.175323605537414551e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166280000000e+12,1.401840090751647949e+00,-3.019343018531799316e-01,3.139275312423706055e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166299000000e+12,1.334138631820678711e+00,-2.464430928230285645e-01,3.018792271614074707e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166341000000e+12,1.267786383628845215e+00,-1.795762181282043457e-01,2.810734808444976807e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166346000000e+12,1.215248584747314453e+00,-1.303092688322067261e-01,2.525789141654968262e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166350000000e+12,1.164007782936096191e+00,-1.112797260284423828e-01,2.244778275489807129e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166363000000e+12,1.117715835571289062e+00,-1.057263314723968506e-01,2.087519764900207520e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166412000000e+12,1.084416747093200684e+00,-9.857756644487380981e-02,2.021116912364959717e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166420000000e+12,1.047187328338623047e+00,-8.755484223365783691e-02,1.971675902605056763e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166427000000e+12,1.002743482589721680e+00,-7.956229150295257568e-02,1.933110654354095459e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166438000000e+12,9.638878703117370605e-01,-7.921617478132247925e-02,1.908749192953109741e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166483000000e+12,9.291865825653076172e-01,-9.386464953422546387e-02,1.917704343795776367e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166483000000e+12,8.964625000953674316e-01,-1.225046962499618530e-01,1.974262595176696777e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166489000000e+12,8.726245164871215820e-01,-1.562107652425765991e-01,2.086401283740997314e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166497000000e+12,8.648283481597900391e-01,-1.946203112602233887e-01,2.302669286727905273e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166497000000e+12,8.665918707847595215e-01,-2.305903285741806030e-01,2.603635787963867188e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166553000000e+12,8.666194081306457520e-01,-2.454159110784530640e-01,2.866142392158508301e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166565000000e+12,8.770336508750915527e-01,-2.382789552211761475e-01,2.952814996242523193e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166565000000e+12,9.075425863265991211e-01,-2.241074889898300171e-01,2.798439264297485352e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166578000000e+12,9.563979506492614746e-01,-2.104502022266387939e-01,2.402628511190414429e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166623000000e+12,1.038730025291442871e+00,-2.019314318895339966e-01,1.774287819862365723e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166623000000e+12,1.155463576316833496e+00,-2.031114846467971802e-01,1.153730675578117371e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166628000000e+12,1.285479664802551270e+00,-2.179085463285446167e-01,9.172973781824111938e-02,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166639000000e+12,1.407007217407226562e+00,-2.449052929878234863e-01,1.205502375960350037e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166645000000e+12,1.490543246269226074e+00,-2.678309082984924316e-01,1.804641336202621460e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166694000000e+12,1.509136080741882324e+00,-2.835935056209564209e-01,2.386515885591506958e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166700000000e+12,1.460720658302307129e+00,-3.021017014980316162e-01,2.769991457462310791e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166705000000e+12,1.381902098655700684e+00,-3.189338445663452148e-01,2.889117896556854248e-01,8.800000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166718000000e+12,1.309258818626403809e+00,-3.278720676898956299e-01,2.809543013572692871e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166763000000e+12,1.251592516899108887e+00,-3.282397687435150146e-01,2.666308581829071045e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166766000000e+12,1.216356515884399414e+00,-3.203783631324768066e-01,2.554129362106323242e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166769000000e+12,1.205453753471374512e+00,-3.073263466358184814e-01,2.476310878992080688e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166778000000e+12,1.205484390258789062e+00,-2.995608448982238770e-01,2.387798577547073364e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166833000000e+12,1.201799631118774414e+00,-3.061939775943756104e-01,2.305092662572860718e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166851000000e+12,1.179750680923461914e+00,-3.241480886936187744e-01,2.289628088474273682e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166858000000e+12,1.128350257873535156e+00,-3.464098572731018066e-01,2.334094196557998657e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166861000000e+12,1.062891006469726562e+00,-3.646214306354522705e-01,2.342365980148315430e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166903000000e+12,1.003611326217651367e+00,-3.701326251029968262e-01,2.180073559284210205e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166906000000e+12,9.479651451110839844e-01,-3.630189001560211182e-01,1.767998635768890381e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166909000000e+12,8.997753262519836426e-01,-3.551639914512634277e-01,1.290367543697357178e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166912000000e+12,8.601595759391784668e-01,-3.604559004306793213e-01,1.118503585457801819e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166927000000e+12,8.153627514839172363e-01,-3.731893599033355713e-01,1.310414522886276245e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166973000000e+12,7.746964097023010254e-01,-3.737571835517883301e-01,1.526456475257873535e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166979000000e+12,7.547012567520141602e-01,-3.561539649963378906e-01,1.607308238744735718e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166984000000e+12,7.504956126213073730e-01,-3.248640298843383789e-01,1.655730009078979492e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398166984000000e+12,7.521224021911621094e-01,-2.888493835926055908e-01,1.678657382726669312e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167043000000e+12,7.602500915527343750e-01,-2.565705478191375732e-01,1.645558774471282959e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167046000000e+12,7.814210057258605957e-01,-2.320435196161270142e-01,1.523736417293548584e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167046000000e+12,8.118036985397338867e-01,-2.230613231658935547e-01,1.271637827157974243e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167061000000e+12,8.424839973449707031e-01,-2.305052578449249268e-01,9.927298128604888916e-02,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167113000000e+12,8.705665469169616699e-01,-2.549869716167449951e-01,7.388192415237426758e-02,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167113000000e+12,8.942593932151794434e-01,-2.941450774669647217e-01,4.381518065929412842e-02,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167130000000e+12,9.155169725418090820e-01,-3.284979462623596191e-01,4.237545654177665710e-03,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167135000000e+12,9.403164982795715332e-01,-3.517286777496337891e-01,-4.830079525709152222e-02,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167135000000e+12,9.664820432662963867e-01,-3.697900474071502686e-01,-1.017892509698867798e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167183000000e+12,9.834154248237609863e-01,-3.857520520687103271e-01,-1.368872970342636108e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167188000000e+12,9.817016720771789551e-01,-4.033263027667999268e-01,-1.512500047683715820e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167192000000e+12,9.650205373764038086e-01,-4.190904796123504639e-01,-1.450487524271011353e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167197000000e+12,9.670903682708740234e-01,-4.286823868751525879e-01,-9.972184896469116211e-02,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167210000000e+12,1.020163893699645996e+00,-4.304029941558837891e-01,-1.242712023667991161e-03,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167254000000e+12,1.106601238250732422e+00,-4.250483810901641846e-01,1.215773597359657288e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167260000000e+12,1.197091460227966309e+00,-4.206626713275909424e-01,2.265895456075668335e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
1.481398167264000000e+12,1.276069760322570801e+00,-4.271822869777679443e-01,2.983438074588775635e-01,7.200000000000000000e+01,4.238979756832122803e+01,-7.252838015556335449e+01,3.000000000000000000e+00
